Date,Bid,Descript
2018-06-25,000063.SZ,中兴通讯 A股 打开 跌停板 
2018-06-25,000063.SZ,快讯 中兴通讯 成交 逾 百万 手 打开 跌停板 
2018-06-25,000063.SZ,中兴通讯 打开 跌停板 成交额 亿元 
2018-06-23,000063.SZ,中兴通讯 开板 在 即 传 杭州 游资 一哥章 建平 含泪 割肉 
2018-06-22,000063.SZ,数据王 科技股 迎 资金 回流 股 资金 净流入 均 超 亿 
2018-06-22,000063.SZ,月日 A股 龙虎榜 揭秘 机构 最 青睐 股 
2018-06-22,000063.SZ,中兴通讯 连续 日 出现 大宗 交易 
2018-06-22,000063.SZ,中兴通讯 A股 继续 跌停 两 机构 席位 今日 卖出 万元 
2018-06-22,000063.SZ,中兴通讯 连续 两日 现 大宗 交易 今日 成交额 万元 
2018-06-22,000063.SZ,中兴通讯 应 披露 信息 都 已 披露 控股 股东 亦 未 买卖 股票 
2018-06-22,000063.SZ,中兴通讯 股价 连续 六日 跌停 山东地矿 年 亏损 逾 亿元 
2018-06-22,000063.SZ,中兴通讯 开盘 再度 跌停 已 连续 六日 跌停 
2018-06-22,000063.SZ,中兴通讯 A股 七 跌停 复牌 后 市值 缩水 超 亿元 
2018-06-22,000063.SZ,中兴通讯 复牌 后 连续 日 跌停 遭 腰斩 昨现 笔 大宗 交易 
2018-06-22,000063.SZ,巨丰早 参增持 潮涌 动 逾 百家 A股 公司 紧急 护盘 
2018-06-21,000063.SZ,中兴通讯 A股 连续 六日 跌停 小米 启动 香港 IPO 募资 亿港元 
2018-06-21,000063.SZ,中兴通讯 不 存在 应 披露 而 未 披露 事项 
2018-06-21,000063.SZ,公司 中兴通讯 股票交易 异常 波动 无应 披露 而 未 披露 重大 事项 
2018-06-21,000063.SZ,中兴通讯 A股 连续 六日 跌停 无应 披露 而 未 披露 事项 
2018-06-21,000063.SZ,中兴通讯 股价 连续 六日 跌停 无应 披露 未 披露 事项 
2018-06-21,000063.SZ,增持 评级 通信 行业 周报 G 标准 落定 贸易 摩擦 风波 未平 通信 板块 仍处 寻底 过程 
2018-06-21,000063.SZ,基金 公司 第三次 大规模 下调 中兴通讯 估值 
2018-06-21,000063.SZ,数据王 科技股 大面积 深跌近 百亿 资金 流出 
2018-06-21,000063.SZ,中兴通讯 连续 六日 跌停 成交 万元 大宗 交易 
2018-06-21,000063.SZ,中兴通讯 复牌 后 连续 日 跌停 今日 出现 笔 大宗 交易 
2018-06-21,000063.SZ,中兴通讯 出现 笔 大宗 交易 累计 成交额 万元 
2018-06-21,000063.SZ,中兴通讯 龙虎榜 数据 月日 
2018-06-21,000063.SZ,中兴通讯 A股 连续 日 跌停 
2018-06-21,000063.SZ,中兴 澄清 禁令 解除 受阻 A股 已 遭五连 跌 
2018-06-21,000063.SZ,反弹 力量 积聚 港股 恒指 高开 
2018-06-21,000063.SZ,中兴通讯 连续 六 跌停 H股 翻红 
2018-06-21,000063.SZ,中兴 发布 自愿性 澄清 公告 美参院 法案 还 非 美国 法律 
2018-06-21,000063.SZ,中兴通讯 连续 日 跌停 总 市值 累计 蒸发 逾 亿元 
2018-06-21,000063.SZ,中兴通讯 A股 连续 六日 一字 跌停 H股 高开 
2018-06-21,000063.SZ,美 参议员 中兴通讯 问题 取得 进展 但 未 达成协议 
2018-06-21,000063.SZ,中兴通讯 连续 日 跌停 卖盘 封单 仍 超 万手 
2018-06-21,000063.SZ,扎心 了 人均 亏损 万 听说 还有 个 跌停 持有 这 只 股 的 投资者 只能 吃面 了 
2018-06-21,000063.SZ,月日 实战 攻略 个股 狙击 
2018-06-21,000063.SZ,趋势 未改 中兴 中长期 向 好 
2018-06-21,000063.SZ,中兴通讯 估值 底 屡屡 被 击穿 基金 公司 继续 下调 估值 最低 元 
2018-06-21,000063.SZ,通信 双 周报 年 第期 GPP 正式 发布 G 独立 组网 标准 
2018-06-20,000063.SZ,寒武纪 完成 B轮 融资 国家队 继续 领投 给 中国芯 带来 慰藉 
2018-06-20,000063.SZ,月日 A股 龙虎榜 揭秘 机构 最 青睐 股 
2018-06-20,000063.SZ,强势 反弹 中兴通讯 港股 涨 逾 A股 连续 五 跌停 
2018-06-20,000063.SZ,中兴通讯 港股 今日 大涨 
2018-06-20,000063.SZ,龙虎榜 大盘 缩量 反弹 机构 仍 在 观望 
2018-06-20,000063.SZ,中兴通讯 连续 第五个 跌停 游资 出货 机构 席位 小幅 买入 
2018-06-20,000063.SZ,中兴通讯 连续 五 跌停 今日 国泰君安 一 营业部 卖万 
2018-06-20,000063.SZ,中兴通讯 A股 及 H股 冰火 两重天 美国 将 恢复 销售 禁令 
2018-06-20,000063.SZ,中兴通讯 A股 连续 五日 一字 跌停 今日 两 机构 席位 买入 万元 
2018-06-20,000063.SZ,中兴通讯 A股 五连跌 多家 基金 公司 下调 估值 
2018-06-20,000063.SZ,恒指 涨 报点 中兴通讯 暴涨 
2018-06-20,000063.SZ,多家 基金 公司 再次 下调 中兴通讯 A股 估值 最低 为元 
2018-06-20,000063.SZ,多家 基金 再次 下调 中兴通讯 A股 估值 最低 为元 
2018-06-20,000063.SZ,中兴 紧急 澄清 美参议院 恢复 处罚 投票 非 美国 法律 港股 大涨 
2018-06-20,000063.SZ,中兴通讯 H股 反弹 A股 连续 五 跌停 估值 再 被 下调 还会 有 几个 跌停 
2018-06-20,000063.SZ,中兴通讯 美国参议院 所 通过 NDAA 版本 仍非 美国 法律 
2018-06-20,000063.SZ,港股 异动 中兴通讯 称 美参议院 通过 的 NDAA 非 美国 法律 现 大幅 反弹 
2018-06-20,000063.SZ,中兴通讯 港股 一度 涨 
2018-06-20,000063.SZ,中兴通讯 H股 反弹 逾 澄清 美国参议院 通过 的 NDAA 的 版本 目前 仍非 美国 法律 
2018-06-20,000063.SZ,中兴通讯 澄清 美国 法案 影响 后 香港 股价 大涨 
2018-06-20,000063.SZ,中兴通讯 美国参议院 通过 NDAA 版本 目前 仍非 美国 法律 
2018-06-20,000063.SZ,中兴通讯 美国参议院 通过 的 NADD 的 版本 目前 仍非 美国 法律 
2018-06-20,000063.SZ,中兴通讯 H股 早盘 收涨 
2018-06-20,000063.SZ,中兴通讯 H股 涨幅 扩大 至 
2018-06-20,000063.SZ,午间 公告 中兴通讯 称 美参议院 通过 的 NDAA 版本 仍非 美国 法律 
2018-06-20,000063.SZ,中兴通讯 A股 连续 第 日 跌停 H股 大涨 近 
2018-06-20,000063.SZ,中兴通讯 在 香港 一度 大涨 逾 
2018-06-20,000063.SZ,中兴通讯 H股 涨 创年 月 来 最大 涨幅 
2018-06-20,000063.SZ,中兴通讯 跌跌 不休 平安 大华 基金 刚 下调 估值 被 击穿 
2018-06-20,000063.SZ,港股 异动 中兴通讯 A股 再度 跌停 H股 反弹 逾 
2018-06-20,000063.SZ,中兴通讯 估值 底 屡 被 击穿 基金 公司 左右为难 
2018-06-20,000063.SZ,中兴通讯 A股 再次 一字 跌停 H股 飘红 
2018-06-20,000063.SZ,中兴通讯 A股 连续 五日 跌停 基金 公司 估值 底 屡 被 击穿 
2018-06-20,000063.SZ,中兴通讯 A股 连续 五日 跌停 H股 扭转 跌势 高开 
2018-06-20,000063.SZ,中兴通讯 连续 日 跌停 卖盘 封单 近 万手 
2018-06-20,000063.SZ,个 跌停 市值 增发 超亿 中兴通讯 估值 再次 被 下调 
2018-06-20,000063.SZ,通信 行业 研究 SA 标准 冻结 中兴 和解 G 迎来 里程碑 关注 中 美 贸易 摩擦 扩大 的 潜在 风险 
2018-06-19,000063.SZ,恒指 大跌 失守 点 逼近 年内 低点 
2018-06-19,000063.SZ,中兴 命运 又 遇 波折 美国国会 决定 再次 激活 禁令 
2018-06-19,000063.SZ,中兴通讯 港股 跌近 
2018-06-19,000063.SZ,中兴通讯 H股 跌 股价 不足 港元 复牌 以来 累跌 
2018-06-19,000063.SZ,恒指 收跌 中兴通讯 跌近 创 两年 来 新低 
2018-06-19,000063.SZ,中兴 变革 重生 G 风口 有望 逆袭 
2018-06-19,000063.SZ,快讯 恒指 跌幅 扩大 中兴通讯 H股 重挫 逾 
2018-06-19,000063.SZ,G 对 中兴 而言 是 个 机会 需要 努力 打好 这 一仗 
2018-06-19,000063.SZ,中兴通讯 A股 连续 四 跌停 H股 又 重挫 
2018-06-19,000063.SZ,ST 罗顿 高 溢价 收 关联 资产 实控 人 不足 两年 转手 赚 亿元 
2018-06-19,000063.SZ,中兴通讯 连续 第四个 一字 跌停 
2018-06-19,000063.SZ,港股 异动 中兴通讯 A股 跌停 H股 续跌 
2018-06-19,000063.SZ,中兴通讯 H股 跌幅 扩大 至复牌 以来 已 累计 跌 
2018-06-19,000063.SZ,中兴通讯 H股 开盘 再度 跌复牌 以来 累计 跌幅 达 
2018-06-19,000063.SZ,中兴通讯 A股 连续 四日 跌停 H股 开盘 跌近 
2018-06-19,000063.SZ,恒指 跌破 点 关口 中兴通讯 H股 跌近 
2018-06-19,000063.SZ,香港 恒生指数 低开 中兴通讯 H股 开盘 跌近 
2018-06-19,000063.SZ,中兴通讯 四度 跌停 总 市值 跌至 亿元 
2018-06-19,000063.SZ,中兴通讯 连续 日 跌停 卖盘 封单 超过 万手 
2018-06-19,000063.SZ,多家 基金 调整 中兴通讯 估值 
2018-06-19,000063.SZ,北上 资金 加速 流入 避险 标的 外资 增持 中兴通讯 A股 
2018-06-18,000063.SZ,中兴通讯 HK 个 交易日 累跌 以上 请 投资 心看 公司公告 
2018-06-18,000063.SZ,中兴通讯 复牌 暴跌 逆向 机会 即将来临 
2018-06-17,000063.SZ,中兴通讯 与 美 达成 和解 将 支付 亿美元 罚款 
2018-06-16,000063.SZ,中兴通讯 为何 被 追捧 两年 之 久 
2018-06-15,000063.SZ,月日 A股 龙虎榜 揭秘 机构 最 青睐 股 
2018-06-15,000063.SZ,龙虎榜 闪崩 之 日 一 机构 超亿 资金 扫货 买入 不知 后市 如何 
2018-06-15,000063.SZ,中兴通讯 H股 再 跌 较 停牌 前 已 暴跌 近 
2018-06-15,000063.SZ,中兴通讯 H股 收跌 复牌 以来 累计 下跌 
2018-06-15,000063.SZ,中兴通讯 连续 第三日 跌停 一 机构 席位 买入 万元 
2018-06-15,000063.SZ,中兴通讯 A股 连续 三日 一字 跌停 深股通 今日 买入 万元 
2018-06-15,000063.SZ,快讯 中兴通讯 延续 跌势 在 港 后市 一度 跌 
2018-06-15,000063.SZ,港股 异动 中兴通讯 再 跳水 股价 跌近 一成 
2018-06-15,000063.SZ,CFi 收盘 揭秘 沪 指 再 创新 低多股 因 质押 率过 高闪崩 
2018-06-15,000063.SZ,瞄向 G 风口 中兴 将 坚持 自主 创新 再 踏 征程 
2018-06-15,000063.SZ,中兴通讯 在 香港 一度 跌 
2018-06-15,000063.SZ,中兴通讯 H股 下跌 近 多家 投行 下调 目标价 
2018-06-15,000063.SZ,中兴通讯 H股 再度 大跌 创 一年 多 新低 
2018-06-15,000063.SZ,中兴通讯 复牌 三天 A股 全 跌停 市值 已 跌破 千亿元 
2018-06-15,000063.SZ,中兴通讯 H股 跌至 创年 月 以来 最低 
2018-06-15,000063.SZ,中国 三大 运营商 G 时间表 都 已经 确定 G 研究 也 开始 了 
2018-06-15,000063.SZ,中兴通讯 复牌 三 跌停 逾 万手 单封 跌停 市值 跌破 千亿 
2018-06-15,000063.SZ,中兴通讯 A股 连续 三日 跌停 封单 超 万手 
2018-06-15,000063.SZ,中兴通讯 A股 连续 三个 交易日 开盘 跌停 
2018-06-15,000063.SZ,中兴通讯 连续 三日 跌停 总 市值 跌破 千亿 
2018-06-15,000063.SZ,中兴通讯 复盘 第三日 开盘 A股 继续 跌停 报元 
2018-06-15,000063.SZ,中兴通讯 开盘 再 跌停 抛盘 资金 超亿 
2018-06-15,000063.SZ,中兴通讯 连续 三日 跌停 卖盘 封单 超过 万手 
2018-06-15,000063.SZ,连续 利空 之下 大盘 不破 说明 了 什么 
2018-06-14,000063.SZ,G 首个 可 商用 标准 公布 华为 联想 中兴 都 希望 G 商业化 加速 
2018-06-14,000063.SZ,解盘 论市 沪 指 再创 年内 新低 危机 之下 值得 配置 防御性 品种 
2018-06-14,000063.SZ,否极泰来 中兴通讯 到 了 触底 反弹 的 时候 
2018-06-14,000063.SZ,月日 A股 龙虎榜 揭秘 机构 最 青睐 股 
2018-06-14,000063.SZ,龙虎榜 这 只 钢铁股 回调 到位 今日 获得 机构 青睐 
2018-06-14,000063.SZ,最高 防范 市场 一大 地雷 再次 全线 引爆 四类 股须 节前 回避 
2018-06-14,000063.SZ,中兴通讯 再度 一字 跌停 一 机构 席位 今日 卖出 万元 
2018-06-14,000063.SZ,中兴通讯 股票 跌停 股价 报元 市值 缩水 
2018-06-14,000063.SZ,午报 丨 前夕 微信 电商 新 动作 搜一 搜 入口 出现 京东 商品 
2018-06-14,000063.SZ,CFi 收盘 揭秘 沪 指 创新 低 再 拉升 多股 闪崩 情绪 面不稳 
2018-06-14,000063.SZ,中兴通讯 该 为 大跌 背锅 港股 暴跌 万股 民 一夜 回到 解放前 
2018-06-14,000063.SZ,中兴 解禁 不是 结局 或 将 是 一个 自我 超越 的 开端 
2018-06-14,000063.SZ,中兴通讯 周四 午盘 股价 跌停 报收 于元 
2018-06-14,000063.SZ,中兴通讯 H股 反弹 涨幅 一度 超 
2018-06-14,000063.SZ,中兴通讯 连续 两日 跌停 卖盘 封单 超过 万手 
2018-06-14,000063.SZ,中兴 申请 亿元 年度 股东大会 开始 时间 日 
2018-06-14,000063.SZ,港股 异动 传 董事长 人选 将 空降 中兴通讯 逆市 反弹 
2018-06-14,000063.SZ,中兴通讯 将 于 月日 召开 股东大会 今日 A股 继续 跌停 
2018-06-14,000063.SZ,中兴通讯 A股 继续 跌停 H股 略 下挫 后 被 迅速 拉 起 
2018-06-14,000063.SZ,中兴通讯 复牌 第二日 A股 继续 跌停 
2018-06-14,000063.SZ,中兴通讯 A股 连续 第二天 跌停 
2018-06-14,000063.SZ,中兴通讯 港股 开盘 跌 
2018-06-14,000063.SZ,中兴通讯 连续 两日 跌停 封单 金额 逾 亿元 
2018-06-14,000063.SZ,中兴通讯 复盘 次日 A股 继续 跌停 H股 下跌 
2018-06-14,000063.SZ,美联储 加息 靴子 落地 沪 指低 开 中兴通讯 连续 两日 跌停 
2018-06-14,000063.SZ,高盛 下调 中兴通讯 H股 评级 至 中性 
2018-06-14,000063.SZ,中兴通讯 跌停 了 工业 富联 开板 了 机构 开始 大 逃亡 
2018-06-14,000063.SZ,高盛 下调 中兴通讯 H股 评级 至 中性 客户 和 供应商 要求 更 苛刻 条款 
2018-06-14,000063.SZ,停牌 两个 月 中兴 复牌 跌停 何处 是 底 
2018-06-14,000063.SZ,两市 缩量 弱势 运行 扰动 事件 频出 投资 仍 需谨慎 
2018-06-14,000063.SZ,巨丰 早参 美联储 宣布 加息 个 基点 A股 今日 或 将 这么 走 
2018-06-14,000063.SZ,传 中兴通讯 董事长 将 空降 
2018-06-14,000063.SZ,中兴 复牌 首日 市值 蒸发 亿元 家 基金 下调 估值 
2018-06-14,000063.SZ,独角兽 基金 天 或 卖 亿首 套房 贷款 利率 再创新高 
2018-06-14,000063.SZ,只 基金 踩 雷 中兴通讯 一天 浮亏 近 亿元 
2018-06-14,000063.SZ,养老金 中央 调剂 工业 富联 泄气 了 财经 日日 评 
2018-06-14,000063.SZ,工业 富联 吸金 沪 指 缩量 跌近 
2018-06-14,000063.SZ,中兴通讯 向 银行 申请 亿 授信额度 增加 大 临时 提案 
2018-06-14,000063.SZ,巨丰早 评点 保卫战 将 打响 
2018-06-14,000063.SZ,中兴通讯 事件 落地 互通 资金 单日 净 卖出 额 创纪录 
2018-06-14,000063.SZ,中兴通讯 昨日 仅 成交 万股 广州 一家 券商 营业部 买入 最 多 
2018-06-14,000063.SZ,扬杰科技 已 小 批量生产 IGBT 中兴通讯 董事 候选人 名单 出炉 
2018-06-14,000063.SZ,A H股 复牌 无 悬念 双双 大跌 中兴通讯 市值 蒸发 超亿 
2018-06-14,000063.SZ,雅克科技 收购案 大 基金 获益 亿 国民技术 亿 入股 华夏 芯 
2018-06-14,000063.SZ,道 达 投资 手记 股市 不是 生活 的 全部 我们 还有 世界杯 
2018-06-13,000063.SZ,中兴通讯 将 向 银行 申请 亿元 授信额度 
2018-06-13,000063.SZ,一天 蒸发 套 房子 四成 股东 排队 卖出 中兴 复牌 有点 惨 
2018-06-13,000063.SZ,中兴 复牌 首日 市值 蒸发 亿元 拟 申请 贷款 近 亿 
2018-06-13,000063.SZ,中兴 月日 召开 年度 股东大会 增加 三个 临时 提案 
2018-06-13,000063.SZ,个 涨停 就 开板 成交额 高 达 沪市 成 机构 集体 大额 抛售 这 只 独角兽 新股 还有 戏 吗 
2018-06-13,000063.SZ,中兴通讯 董事会 大 换血 新 董事 候选人 出炉 
2018-06-13,000063.SZ,中兴通讯 拟向 中行 国开行 申请 亿元 和 亿美元 授信额度 
2018-06-13,000063.SZ,被 美国 人 抢走 亿 刚刚 中兴 复牌 暴跌 
2018-06-13,000063.SZ,停牌 两个 月 中兴 复牌 跌停 何处 是 底 
2018-06-13,000063.SZ,中兴通讯 将 向 银行 申请 超 亿元 人民币 综合 授信额度 
2018-06-13,000063.SZ,中兴通讯 拟 月日 召开 股东大会 将 表决 产生 新一届 董事会 成员 
2018-06-13,000063.SZ,中兴通讯 将 向 银行 申请 亿元 人民币 亿美元 授信额度 
2018-06-13,000063.SZ,中兴通讯 将 向 银行 申请 亿元 亿美元 的 授信额度 
2018-06-13,000063.SZ,摩尔 金融 工业 富联 开板 吸金 拖累 指数 中兴 几个 跌停 已有 先例 
2018-06-13,000063.SZ,中兴 复牌 首日 市值 蒸发 亿 中长期 仍 有 乐观 因素 
2018-06-13,000063.SZ,老周 侃股 中兴通讯 股价 如何 重新 估值 
2018-06-13,000063.SZ,中兴 不哭 机构 跌停板 出逃 近 两千万 南向 资金 净卖 超三 亿只 个股 创 历史 新低 数据 日报 
2018-06-13,000063.SZ,暴跌 暴跌 暴跌 中兴 能否 劫后余生 
2018-06-13,000063.SZ,中兴通讯 公司 将 于 月日 召开 年度 股东大会 
2018-06-13,000063.SZ,中兴通讯 全体 董事 将 于 股东大会 审议 选举 出 新任 董事 之 时 辞职 
2018-06-13,000063.SZ,中兴通讯 月日 召开 股东大会 增加 选举 董事 等 三 议案 
2018-06-13,000063.SZ,龙虎榜 解密 中兴通讯 复牌 跌停 市值 蒸发 超亿 机构 跑 路 
2018-06-13,000063.SZ,解盘 论市 周三 再次 诡异 大跌 后市 再 跌 你 敢 抄底 么 
2018-06-13,000063.SZ,月日 A股 龙虎榜 揭秘 机构 最 青睐 股 
2018-06-13,000063.SZ,龙虎榜 这 只 化妆品 龙头 跌停 日 仍 受 机构 大买 
2018-06-13,000063.SZ,工业 富联 抽血 中兴通讯 砸 盘 魔咒 A股 还有 希望 吗 
2018-06-13,000063.SZ,中兴通讯 劫后余生 股票 复牌 A股 跌停 港股 暴跌 
2018-06-13,000063.SZ,中兴通讯 跌停 营业部 买入 最 多 机构 买卖 互博 
2018-06-13,000063.SZ,今日 是 中兴通讯 复牌 首日 A股 下跌 
2018-06-13,000063.SZ,指数 重回 弱势 中兴通讯 复牌 跌停 
2018-06-13,000063.SZ,中兴通讯 港股 复牌 大跌 逾创 上市 以来 最大 跌幅 
2018-06-13,000063.SZ,龙虎榜 大盘 继续 探底 机构 炒作 继续 降温 
2018-06-13,000063.SZ,金股 回顾 金股 预测 提及 个股 来 伊份 冀凯股份 喜获 涨停 
2018-06-13,000063.SZ,专家 诊股 中兴 复牌 大幅 裂口 低开 手机 设备 股 普遍 受压 
2018-06-13,000063.SZ,复牌 首日 A股 跌停 H股 暴跌 中兴通讯 市值 一日 蒸发 超亿 
2018-06-13,000063.SZ,A股 普跌 工业 富联 开板 中兴通讯 复牌 跌停 指数 尾盘 跳水 
2018-06-13,000063.SZ,中兴通讯 A股 跌停 广州 一 营业部 买入 万元 
2018-06-13,000063.SZ,中兴通讯 A股 复牌 跌停 三 机构 席位 卖出 万元 
2018-06-13,000063.SZ,雨过天晴 如果 进展 顺利 中兴 将 在 近几天 复产 
2018-06-13,000063.SZ,恒生指数 收跌 中兴通讯 H股 大跌 
2018-06-13,000063.SZ,暴跌 的 星期三 A股 全天 单边 下行 超只 个股 下跌 
2018-06-13,000063.SZ,金百临 咨询 指数 处于 历史 低位 下跌 空间 不 大 
2018-06-13,000063.SZ,今日 聚焦 反弹 再现 一日游 疲弱 走势 难改 
2018-06-13,000063.SZ,富士康 开板 疯狂 吸血 利空 集中 释放 加速 筑底 
2018-06-13,000063.SZ,中兴通讯 跌停 成交 仅 万 另 有 超 亿元 抛盘 待出 
2018-06-13,000063.SZ,中兴 复牌 走出 底部 预计 迎来 V 形 反弹 
2018-06-13,000063.SZ,巨 丰收 评 大盘 缩量 杀跌 
2018-06-13,000063.SZ,中兴 复牌 首日 H股 下跌 约 A股 跌停 
2018-06-13,000063.SZ,vivo 新机 没 刘海 中兴通讯 今复牌 A 站 遭 黑客攻击 
