Date,Bid,Descript,pred
2013/3/28,000063.SZ,涓?鏈?鍑哄敭 瀛愬叕鍙?鑲℃潈 鏀剁泭 绾?浜?涓叴 涓撮樀纾ㄦ灙 浠嶄簭 浜?,-1
2013/3/28,000063.SZ,涓叴閫氳 鍘诲勾 浜?浜?鍑哄敭 瀛愬叕鍙?鑲℃潈 鏀剁泭 浜?,1
2013/3/28,000063.SZ,涓叴閫氳 鍘诲勾 涓撮樀纾ㄦ灙 浠嶄簭 浜?,1
2013/3/28,000063.SZ,涓叴閫氳 鍘诲勾 浜?鍥介檯甯傚満 鏀跺叆 涓嬫粦 ,1
2013/3/28,000063.SZ,涓叴閫氳 棣栨 鎵胯 甯傚満绛栫暐 婵€杩?涓氱哗 宸ㄤ簭 杩?,-1
2013/3/28,000063.SZ,涓叴閫氳 鍘诲勾 鍑€浜?浜?,1
2013/3/29,000063.SZ,鍗庝负 鍦?娉曡瘔 涓叴 涓撳埄 渚垫潈 璐ヨ瘔 琚垽璧?涓?娆у厓 ,1
2013/3/29,000063.SZ,涓叴閫氳 鍘诲勾 宸ㄤ簭 鍩洪噾 鏇?鐤媯 鍔犱粨 ,1
2013/3/30,000063.SZ,骞存姤 璇佸疄 涓叴 瑁佸憳 杩囦竾 鍙?鑺傜害 鎴愭湰 杩?浜?,1
2013/4/1,000063.SZ,涓叴 涓?浜笢 杈炬垚 鎴樼暐 閲囪喘 鍗忚 ,1
2013/4/1,000063.SZ,涓叴閫氳 涓婂競鍏徃 骞存姤 鐐硅瘎 姣涘埄鐜?鐜瘮 鎻愬崌 瓒?棰勬湡 閫愬 鏀瑰杽 姒傜巼 澶?,-1
2013/4/1,000063.SZ,涓叴閫氳 骞存姤 鐐硅瘎 浠婂悗 骞?灏?閫愭 鍙楃泭 鍥藉唴 G 寤鸿 ,1
2013/4/1,000063.SZ,涓叴閫氳 浜忔崯 鏈秴 棰勫憡 G 鍚姩 涓氱哗 鏈夋湜 鎻愬崌 ,1
2013/4/2,000063.SZ,鎷涢摱 鍥介檯 涓叴閫氳 鎸佹湁 璇勭骇 鐩爣浠?娓厓 ,-1
2013/4/2,000063.SZ,涓叴閫氳 璐㈠勾 灏?鍋?鎴樼暐鎬?杞彉 浠?閲嶉噺 鍙橀噸璐?,-1
2013/4/2,000063.SZ,涓叴閫氳 鍘诲勾 宸ㄤ簭 浜?H鑲?鐩樹腑 鎬ヨ穼鐜?璺岃繎 ,1
2013/4/2,000063.SZ,涓叴閫氳 涓氱哗 浣庝簬 棰勬湡 骞存敹鍏?姣涘埄鐜?璐圭敤 涓?鏂归潰 鎺ㄥ姩 涓氱哗 鎭㈠鎬?澧為暱 ,1
2013/4/3,000063.SZ,涓叴閫氳 鍏竷 鏂颁竴浠?楂樼 浜哄憳鍚嶅崟 浠绘湡 涓夊勾 ,1
2013/4/3,000063.SZ,涓叴閫氳 涓氱哗 绗﹀悎 棰勬湡 浼板€?宸?鍚堢悊 璁″叆 LTE 鍓嶆櫙 缁存寔 涓€?璇勭骇 ,1
2013/4/3,000063.SZ,涓叴閫氳 涓氱哗 绗﹀悎 棰勬湡 浼板€?宸?璁″叆 LTE 鍓嶆櫙 ,1
2013/4/3,000063.SZ,娴烽€?鍥介檯 涓叴閫氳 涔板叆 璇勭骇 鐩爣浠?娓厓 ,1
2013/4/3,000063.SZ,閫氫俊 琛屼笟 澶氬 涓婂競鍏徃 骞存姤 鍏竷 閫氫俊 鏉垮潡 琛ㄧ幇 寮轰簬 澶х洏 ,-1
2013/4/4,000063.SZ,涓叴閫氳 鍘诲勾 浜忔崯 ,1
2013/4/4,000063.SZ,涓叴閫氳 鏂颁竴杞?楂樼 鍚嶅崟 渚负 璐?缁т换 钁ｄ簨闀?,1
2013/4/7,000063.SZ,閫氫俊 琛屼笟 鍛ㄦ姤 鑻楀湬 寰俊 鏈?鏀惰垂 鐨?鍙兘 浣?涓嶄細 澶у箙 鏀惰垂 ,1
2013/4/8,000063.SZ,涓叴閫氳 甯傚満 鐜 杞ソ 鍜?鍐呮帶 鏀瑰杽 灏?甯︽潵 涓氱哗 鍥炲崌 ,-1
2013/4/8,000063.SZ,涓叴閫氳 缃箣姝诲湴 鐨?鍔涢噺 ,-1
2013/4/8,000063.SZ,涓叴 闄峰叆鍥板 鎬昏 鍙茬珛 鑽ｇО 鍧氬喅 娓呯悊 鏃?鏀跺叆 瀛愬叕鍙?,1
2013/4/8,000063.SZ,涓叴 鎬昏 鍙茬珛鑽?灏?鍧氬喅 娓呯悊 鏃?鏀跺叆 鐨?瀛愬叕鍙?,-1
2013/4/8,000063.SZ,閫氫俊 琛屼笟 骞?涓€ 瀛ｆ姤 鍓嶇灮 鍏夌氦 鍏夌紗 璁㈠崟 鏃虹洓 鍏朵粬 棰嗗煙 涓€瀛ｅ害 闅?鍙嶆槧 鍏ㄥ勾 ,1
2013/4/9,000063.SZ,涓叴 涓?鍗板凹 杩愯惀鍟?绛捐 骞存湡 IPTV 缃戣矾 寤鸿 鍚堝悓 ,-1
2013/4/10,000063.SZ,绗竴 涓婃捣 涓叴閫氳 鎸佹湁 璇勭骇 鐩爣浠?娓厓 ,-1
2013/4/10,000063.SZ,涓叴閫氳 鍏徃 杩涘叆 缁撴瀯 璋冩暣鏈?鏈熷緟 鎷愮偣 鏉ヤ复 璇勭骇 鎸佹湁 ,1
2013/4/10,000063.SZ,涓ゅ 瀹挎晫 鍒╂鼎 杩ュ紓 鍗庝负 鍑€鍒?浜?涓叴 宸ㄤ簭 浜?,-1
2013/4/10,000063.SZ,涓叴閫氳 IPTV 钀藉瓙 鍗板凹 鑱旀墜 褰撳湴 榫欏ご浼佷笟 ,1
2013/4/10,000063.SZ,瀹挎晫 鍒╂鼎 杩ュ紓 鍗庝负 鍑€鍒?浜?涓叴閫氳 宸ㄤ簭 浜?,-1
2013/4/10,000063.SZ,鑱旀墜 褰撳湴 榫欏ご浼佷笟 涓叴閫氳 IPTV 钀藉瓙 鍗板凹 ,-1
2013/4/10,000063.SZ,涓ゅ 瀹挎晫 鍒╂鼎 杩ュ紓 鍗庝负 鍑€鍒?涓叴閫氳 宸ㄤ簭 ,1
2013/4/11,000063.SZ,涓叴閫氳 鍏徃 杩涘叆 缁撴瀯 璋冩暣鏈?鏈熷緟 鎷愮偣 鏉ヤ复 ,1
2013/4/11,000063.SZ,鍗庝负 楂樻瓕鐚涜繘 鍑€璧?浜?涓叴 瑁佸憳 閫?涓?浠?宸ㄤ簭 浜?,1
2013/4/11,000063.SZ,涓叴閫氳 娓厓 鏁村浐 鐣欐剰 璁よ喘 ,1
2013/4/15,000063.SZ,骞?涓叴閫氳 浜忔崯 鍛樺伐 鍑忓皯 涓囦汉 ,1
2013/4/15,000063.SZ,淇℃伅 璁惧 琛屼笟 鍗庝负 涓叴 骞存姤 鏁版嵁 姣旇緝 ,-1
2013/4/15,000063.SZ,璐㈡姤 鏄剧ず 涓叴閫氳 骞?鍑忓皯 涓?鍛樺伐 ,1
2013/4/16,000063.SZ,涓叴閫氳 鍘诲勾 鍑忓憳 杩囦竾 琚?鎸?涓?涓氱哗 浜忔崯 鏈夊叧 ,1
2013/4/16,000063.SZ,涓叴 鍘诲勾 鍑忓憳 杩囦竾 鐢╁崠 瀛愬叕鍙?澶?鏉ヨ嚜 鐢熶骇 鐜妭 ,-1
2013/4/16,000063.SZ,涓叴閫氳 鍘诲勾 鍑忓憳 杩囦竾绉?澶?鍦?鐢熶骇 鐜妭 褰卞搷 涓?澶?,1
2013/4/16,000063.SZ,涓叴閫氳 鍘诲勾 鍑忓憳 杩囦竾 澶氭暟 鏉ヨ嚜 鐢熶骇 鐜妭 ,-1
2013/4/16,000063.SZ,涓叴閫氳 鍘诲勾 鍑忓憳 杩囦竾 鍒嗘瀽甯?绉?鐢熶骇 浜哄憳 鍑忓皯 涓轰富 ,1
2013/4/16,000063.SZ,涓叴閫氳 鍘诲勾 鍑忓憳 浜?涓昏 鏉ヨ嚜 鐢熶骇 鐜妭 ,1
2013/4/16,000063.SZ,涓叴閫氳 鍘诲勾 鍑忓憳 杩囦竾 鎵簭涓虹泩 鎴?琚?杈圭紭鍖?,-1
2013/4/16,000063.SZ,涓叴閫氳 鍚﹁ 瑁佸憳 绉?涓昏 鍥?鍑哄敭 瀛愬叕鍙?鎵€鑷?,1
2013/4/16,000063.SZ,涓叴閫氳 鍘诲勾 鍑忓憳 杩囦竾 ,1
2013/4/16,000063.SZ,涓叴閫氳 鍚﹁ 瑁佸憳 ,1
2013/4/17,000063.SZ,璐?鎶ョО 涓叴閫氳 骞?涓氱哗 浜?,1
2013/4/17,000063.SZ,娆х洘 璐告槗 鎵у 灏?瀵绘眰 鏀寔 瀵瑰崕 涓?鍜?涓叴閫氳 灞曞紑 璋冩煡 ,1
2013/4/17,000063.SZ,娆х洘濮斿憳浼?鎴?浠?鏀垮簻 琛ヨ创 涓?鐢?璧疯瘔 鍗庝负 涓叴 ,-1
2013/4/17,000063.SZ,涓叴閫氳 鍦?瑙勬ā 鍜?鍒╂鼎 涔嬮棿 骞宠　 缁х画 绛夊緟 澶栭儴鐜 缂撴參 濂借浆 ,1
2013/4/18,000063.SZ,涓叴閫氳 缇庡浗甯傚満 鍘诲勾 璺ㄨ秺寮?澧為暱 鎻愬崌 鍖楃編 鐗囧尯 鎴樼暐鍦颁綅 ,-1
2013/4/18,000063.SZ,涓叴閫氳 宸ㄤ簭 灏?鑷晳 璋冩暣 绛栫暐 鍔涘浘 鍙橀潻 ,-1
2013/4/18,000063.SZ,涓叴閫氳 钁ｄ簨闀?浼婃湕 涓氬姟 宸?鍩烘湰 鍋滄 ,1
2013/4/18,000063.SZ,涓叴 鎵嬫満 鍛ㄥ勾 鍝佺墝 濉戦€?鎻?涓?鏃ョ▼ ,-1
2013/4/18,000063.SZ,涓叴 浣曞＋鍙?鎷撳睍 鍥藉唴 寮€鏀?娓犻亾 鎴?褰撳姟涔嬫€?,1
2013/4/18,000063.SZ,涓叴閫氳 绉?鍏徃 宸?鍩烘湰 鍋滄 鍦?,1
2013/4/18,000063.SZ,绗嚎 閮ㄦ墜鏈?姝ｅ紡 涓嬬嚎 涓叴 鎵嬫満 杩庢潵 鍛?,1
2013/4/18,000063.SZ,浣曞＋鍙?涓叴 鎵嬫満 骞村唴 閲嶅 娓犻亾 鏂板缓 鍗冨 闆跺敭鐐?鍥?,1
2013/4/18,000063.SZ,涓叴閫氳 绉?鍏徃 宸?鍩烘湰 鍋滄 鍦?浼婃湕 鐨?涓氬姟 ,-1
2013/4/18,000063.SZ,绗嚎 閮ㄦ墜鏈?姝ｅ紡 涓嬬嚎 涓叴 鎵嬫満 杩庢潵 鍛ㄥ勾 搴嗗吀 ,-1
2013/4/18,000063.SZ,涓叴 绗嚎 閮ㄦ墜鏈?涓嬬嚎 鐩爣 涓夊勾 鍐呰繘 鍏ㄧ悆 鍓?涓?,1
2013/4/18,000063.SZ,浣曞＋鍙?涓叴 鎵嬫満 骞村唴 閲嶅 娓犻亾 鏂板缓 鍗冨 闆跺敭鐐?,-1
2013/4/18,000063.SZ,涓叴 渚负 璐?鎵嬫満 涓氬姟 骞存敹鍏?鍗?姣旇秴 ,1
2013/4/18,000063.SZ,渚负 璐?涓叴 绗嚎 閮ㄦ墜鏈?姝ｅ紡 涓嬬嚎 浠婂悗 鏀硅蛋 绮惧搧 璺嚎鍥?,-1
2013/4/18,000063.SZ,涓叴 钁ｄ簨闀?渚负 璐?鎵嬫満 涓氬姟 骞存敹鍏?鍗?姣旇秴 ,-1
2013/4/18,000063.SZ,涓叴閫氳 骞村噣 浜?鑷敱 鐜伴噾娴?杞 ,-1
2013/4/18,000063.SZ,涓叴 鍒?浜忔崯 姒?绗節浣?鍥?,1
2013/4/18,000063.SZ,涓叴閫氳 浠婃棩 鏄ュ瘨鏂欏抄 鍙嶈 鍗庝负 涓嶅彲鍚屾棩鑰岃 ,-1
2013/4/18,000063.SZ,閫氫俊 璁惧 琛屼笟 涓浗绉诲姩 OTN 闆嗛噰 缁撴灉 鍏竷 鍗庝负 鐑界伀 鎴?鏈€澶?璧㈠ ,-1
2013/4/19,000063.SZ,涓叴 宸?鐢熶骇 浜垮彴 鎵嬫満 鍏ㄧ悆鎺掑悕 绗洓 ,1
2013/4/19,000063.SZ,涓叴 鎵嬫満 鍥戒骇鍝佺墝 鍐插埡 楂樼 鏈€鍚?涓€ 鍏噷 ,1
2013/4/19,000063.SZ,涓叴 绗嚎 閮ㄦ墜鏈?涓嬬嚎 鍑鸿揣閲?璺昏韩 鍏ㄧ悆 绗洓 ,-1
2013/4/19,000063.SZ,涓叴 鎵嬫満 杩?鍛ㄥ勾 绗嚎 閮ㄦ墜鏈?涓嬬嚎 ,-1
2013/4/19,000063.SZ,涓叴閫氳 甯冨眬 鎵嬫満 骞?绗?浜?閮ㄦ墜鏈?涓嬬嚎 ,1
2013/4/19,000063.SZ,涓叴 浣曞＋鍙?鎴戜滑 灏?鑰冭檻 鍒嗘媶 鎵嬫満 涓氬姟 ,1
2013/4/19,000063.SZ,涓叴閫氳 鍏ㄧ悆鍖?娉曞姟 鏀荤暐 ,1
2013/4/19,000063.SZ,浣曞＋鍙?璋?涓叴 鎵嬫満 鍙戝睍 涓夊勾 鍐?杩涘叆 涓栫晫 鍓嶄笁鍥?,1
2013/4/19,000063.SZ,涓叴 骞?鐢熶骇 浜?閮ㄦ墜鏈?浠?鍗佸嚑浜?鍒?鍏ㄧ悆 绗洓 ,-1
2013/4/19,000063.SZ,涓叴 鍓€昏 鑰冭檻 鍒嗘媶 鎵嬫満 涓氬姟 ,1
2013/4/19,000063.SZ,涓叴 鎵嬫満 璋嬫眰 鐙珛 浣曞＋鍙?绉?鏈€澶?闃诲姏 鏉ヨ嚜 鍐呴儴 鍥?,-1
2013/4/19,000063.SZ,涓叴 渚负 璐?缇庡浗 鍚姩 璋冩煡 鍚?宸?鍩烘湰 鏀惧純 浼婃湕 涓氬姟 ,-1
2013/4/19,000063.SZ,涓叴 鎵嬫満 璋嬫眰 鐙珛 浣曞＋鍙?绉?鏈€澶?闃诲姏 鏉ヨ嚜 鍐呴儴 ,-1
2013/4/19,000063.SZ,涓叴 鎵嬫満 骞?娌℃湁 缁堢偣 鐨?椹媺鏉?,1
2013/4/19,000063.SZ,涓叴 绉?宸?鐢熶骇 浜?閮ㄦ墜鏈?浠?鍗佸嚑浜?鍒?鍏ㄧ悆 绗洓 ,1
2013/4/19,000063.SZ,绗笁鏂?寤鸿█ 涓叴 鍒嗘媶 鎵嬫満 涓氬姟 ,1
2013/4/19,000063.SZ,鏀跺叆 鍗?姣?娆?鎻愯嚦 绗笁鏂?寤鸿█ 涓叴 鍒嗘媶 鎵嬫満 涓氬姟 ,1
2013/4/19,000063.SZ,绗笁鏂?寤鸿█ 涓叴 鍒嗘媶 鎵嬫満 涓氬姟鏀跺叆 鍗?姣?鑷?,-1
2013/4/19,000063.SZ,涓叴 鍒?浜忔崯 姒?绗節浣?,1
2013/4/20,000063.SZ,涓叴 涓婄櫨浜?鎶曞叆 闆呭畨 鏁戠伨 宸?甯姪 鎶㈤€氫釜 鍩虹珯 ,-1
2013/4/20,000063.SZ,涓叴 鍚?闆呭畨 闇囧尯 绌鸿繍 鎸囨尌 璁惧 鍖呮嫭 鍙?鎵嬫満 ,-1
2013/4/20,000063.SZ,涓叴 鍦?瀹濆叴 IPRAN 鎺?涓?鏈?甯?涓氬姟 ,1
2013/4/20,000063.SZ,涓叴 鎵嬫満 鏈€鍚?涓€ 鍏噷 鎶?鍘?杩愯惀鍟?鐑欏嵃 ,-1
2013/4/21,000063.SZ,涓叴 鎴愮珛 鑺﹀北 鎶楅渿鏁戠伨 鎸囨尌閮?棣栨壒 璁惧 鎶?鎴愰兘 ,1
2013/4/21,000063.SZ,涓叴 鎴愮珛 鎶楅渿鏁戠伨 鎸囨尌閮?閫氫俊 鎶㈤櫓 璁惧 鎶佃揪 鎴愰兘 ,1
2013/4/21,000063.SZ,涓叴閫氳 鎴愮珛 鑺﹀北 鎶楅渿鏁戠伨 鎸囨尌閮?,1
2013/4/21,000063.SZ,涓叴 鎴愮珛 鑺﹀北 鎶楅渿鏁戠伨 鎸囨尌閮?棣栨壒 閫氫俊 鎶㈤櫓 璁惧 宸?杩炲 鎶佃揪 ,1
2013/4/21,000063.SZ,涓叴 鎴愮珛 鏁戠伨 鎸囨尌閮?棣栨壒 閫氫俊 鎶㈤櫓 璁惧 鎶佃揪 鎴愰兘 ,1
2013/4/22,000063.SZ,涓叴 绉?鏀跺叆 鏉ヨ嚜 鎵嬫満 鎴?灏?鍒嗘媶 鎵嬫満 涓氬姟 ,-1
2013/4/22,000063.SZ,涓叴閫氳 鍚屾剰 涓?BSNLG 鎵╁ 鎻愪緵 棰濆 涓囩嚎 璁惧 ,1
2013/4/22,000063.SZ,涓叴 绉?鑰冭檻 鍒嗘媶 鎵嬫満 涓氬姟鏀跺叆 鏉ヨ嚜 鎵嬫満 ,1
2013/4/22,000063.SZ,涓叴 绉?鑰冭檻 鍒嗘媶 鎵嬫満 涓氬姟 涓夊垎涔嬩竴 鏀跺叆 鏉ヨ嚜 鎵嬫満 ,1
2013/4/22,000063.SZ,閫氫俊 琛屼笟 涓?绉诲姩 G 鎷涙爣 鍌寲鍓?灏?鎺ヨ傅鑰岃嚦 鎺ㄥ姩 璁惧 鍟?杩庢潵 鐩堝埄 鎷愮偣 ,-1
2013/4/23,000063.SZ,鍥藉 鐐掕偂 宸ㄤ簭 缂樼敱 鎸佷粨 涓叴閫氳 鎴栬嚧 浜?浜?,1
2013/4/23,000063.SZ,涓浗 浜哄 鐐掕偂 宸ㄤ簭 缂樼敱 鎸佷粨 涓叴閫氳 鎴栬嚧 浜?浜?,1
2013/4/23,000063.SZ,涓叴 鍛ㄥ勾 搴嗗吀 绗嚎 閮ㄦ墜鏈?姝ｅ紡 涓嬬嚎 ,-1
2013/4/23,000063.SZ,涓叴閫氳 鎼烘墜 鍚堜綔浼欎即 浜浉 LLB 灞曚細 鍏ㄧ悆 棣栧彂 iPAD 瑙嗛浼氳 杞?缁堢 ,1
2013/4/23,000063.SZ,涓浗 浜哄 鐐掕偂 宸ㄤ簭 鎻 鎸佷粨 涓叴閫氳 鎴?浜?浜?,1
2013/4/23,000063.SZ,涓叴 鐨?璧屾敞 瀵勬湜 楂樼 鏅鸿兘鎵嬫満 缈荤洏 鑳?鑴辫传 鍚?,1
2013/4/23,000063.SZ,涓叴 鎵嬫満 鍔姏 骞磋交鍖?,-1
2013/4/23,000063.SZ,涓叴 鐨?璧屾敞 瀵勬湜 楂樼 鏅鸿兘鎵嬫満 缈荤洏 ,1
2013/4/23,000063.SZ,涓叴閫氳 鏁戠伨 琛屽姩 鍙?鐏惧尯 閫氫俊 璁惧 鎶慨 鏈€鏂拌繘灞?,1
2013/4/24,000063.SZ,涓叴閫氳 鐜囧厛 瀹屾垚 涓浗绉诲姩 TDLTEMR 鍙敤鎬?娴嬭瘯 ,1
2013/4/24,000063.SZ,涓叴 鎵嬫満 骞?杞瀷 鍓?鎸?楂樼 ,1
2013/4/24,000063.SZ,涓叴 鍙戝竷 TDLTE 涓€绾块€?鍗忓姪 涓?绉诲姩 閮ㄧ讲 G 缃戠粶 ,1
2013/4/24,000063.SZ,涓叴閫氳 涓?寰蒋 绛剧讲 Android 涓撳埄 鍗忚 澶ф定 ,1
2013/4/24,000063.SZ,涓叴 鎵嬫満 鏀惧純 骞惰喘 娆?鐙珛 鍙戝睍 ,1
2013/4/24,000063.SZ,涓叴閫氳 涓?寰蒋 绛剧讲 Android 涓撳埄 鍗忚 鏀舵定 ,1
2013/4/24,000063.SZ,缁?瀵屽＋搴?鍚?涓叴 灏?AndroidChromeOS 涓撳埄 鎺堟潈 绾?寰蒋 鎶?鍚嶇姸 ,1
2013/4/24,000063.SZ,瀹藉甫 涓浗 鎴樼暐 鑾?涓婃姤 涓叴閫氳 澶ф定 H鑲?灏?鐩樺崌 杩?,1
2013/4/24,000063.SZ,涓叴閫氳 涓氱哗 浜忔崯 鎴?瀹氬眬 鍐呭浜ゅ洶 鑰冮噺 缁熺 鑳藉姏 ,1
2013/4/24,000063.SZ,涓叴 鎼烘墜 Wiktors 浜浉 LLB 鍙?iPAD 瑙嗛浼氳 杞?缁堢 ,1
2013/4/24,000063.SZ,涓叴 鎵嬫満 璋嬫眰 鍒嗗 ,1
2013/4/24,000063.SZ,涓叴閫氳 WLAN 鍙戣揣閲?璺冨眳 鍏ㄧ悆 娆″腑 ,1
2013/4/24,000063.SZ,涓叴 涓?寰蒋 杈炬垚 Android 涓撳埄 鎺堟潈 鍗忚 ,1
2013/4/24,000063.SZ,涓叴 鎵嬫満 杞垬 BC 璋嬫眰 浠?闆嗗洟 鍒嗗 涓?鑰冭檻 骞惰喘 ,1
2013/4/24,000063.SZ,閫氫俊 琛屼笟 鍛ㄦ姤 涓?绉诲姩 G 鎷涙爣 绗﹀悎 棰勬湡 杩涘害 F 棰戞 涓轰富 鍒╁ソ 涓叴閫氳 ,-1
2013/4/24,000063.SZ,涓叴 鎵嬫満 璋嬫眰 鍒嗗 杞垬 BC 甯傚満 ,1
2013/4/24,000063.SZ,涓叴 鎵嬫満 璋嬫眰 鍒嗗 鏆傛椂 涓?鑰冭檻 骞惰喘 ,1
2013/4/24,000063.SZ,涓叴閫氳 棣栨壒 鎶㈤櫓 璁惧 杩炲 鎶佃揪 鐏惧尯 ,1
2013/4/25,000063.SZ,涓?绉诲姩 缁堢 涓?涓叴 鎵嬫満 绛剧讲 鎴樼暐 鍚堜綔 鍗忚 鍥?,1
2013/4/25,000063.SZ,涓叴 鐗?鎵嬩腑 绉诲姩 GrandMemo 绉诲姩 鐗?灏?鑱斿悎 鍙戝敭 ,-1
2013/4/25,000063.SZ,涓叴閫氳 鎵嬫満 涓氬姟 澶?鑼冨洿 鎵╁睍 涔?棰勬兂 ,1
2013/4/25,000063.SZ,涓叴 鎵嬫満 鐨?鏈€鍚?涓€ 鍏噷 ,-1
2013/4/25,000063.SZ,涓叴 鎵嬫満 鑹伴毦 姹傚彉 鎵挎媴 浜旀垚 钀ユ敹 浠诲姟 閲?,-1
2013/4/25,000063.SZ,涓叴 鎵嬫満 鑹伴毦 姹傚彉 璋?鐙珛 闃诲姏 澶ф徑 鎴愯惀鏀?浠诲姟 閲?,1
2013/4/25,000063.SZ,浜ч噺 鐮?浜?涓叴 鎵嬫満 鑹伴毦 姹傚彉 ,-1
2013/4/26,000063.SZ,涓叴閫氳 缁堜簬 鍙?鐩堝埄 浜?,-1
2013/4/26,000063.SZ,涓叴閫氳 涓€瀛ｅ害 鍑€鍒?浜?鍚屾瘮 澧?,1
2013/4/26,000063.SZ,涓叴閫氳 绗竴瀛ｅ害 鍑€鍒╂鼎 澧為暱 鍙?鍑哄敭 瀛愬叕鍙?鑲℃潈 浜ゆ槗 鎻愭尟 ,1
2013/4/26,000063.SZ,涓叴閫氳 棣栧 鍑€鍒?鍚屾瘮 澧?鏁翠綋 姣涘埄鐜?閫愬 鏀瑰杽 ,1
2013/4/26,000063.SZ,涓叴閫氳 骞?绗竴瀛ｅ害 鍑€鍒╂鼎 鍚屾瘮 澧?,1
2013/4/26,000063.SZ,涓叴閫氳 绗竴瀛ｅ害 鍑€鍒?鍚屾瘮 澧為暱 ,-1
2013/4/26,000063.SZ,涓叴 涓€瀛ｅ害 鍑€鍒╂鼎 鍚屾瘮 澧為暱 ,1
2013/4/26,000063.SZ,娌冲崡 绉诲姩 璁㈣喘 杩?涓囬儴 涓叴 G 鎵嬫満 ,1
2013/4/26,000063.SZ,涓叴閫氳 棣栧 鍑€鍒?鍚屾瘮 澧?鏁翠綋 姣涘埄鐜?閫愬 鏀瑰杽 ,1
2013/4/26,000063.SZ,涓叴閫氳 CloudRadio 鎻愬崌 缃戠粶 杈圭紭 閫熺巼 瓒呭€?,1
2013/4/27,000063.SZ,涓叴閫氳 棣栧 璧?浜?,1
2013/4/27,000063.SZ,鏄ㄥ 浠婃櫒 蹇呰 涓叴閫氳 绗竴瀛?鎵簭 ,1
2013/4/27,000063.SZ,涓叴閫氳 涓€瀛ｅ害 瀹炵幇 鍑€鍒?鍚屾瘮 澧?,1
2013/4/27,000063.SZ,涓叴閫氳 搴旂敤 涔嬫槦 杩涘啗 鎵嬫満 鍑虹増 鍥?,1
2013/4/27,000063.SZ,涓叴閫氳 涓€瀛ｅ害 鎵簭 璧勪骇 鍑哄敭 璐＄尞 澶?,-1
2013/4/27,000063.SZ,涓叴閫氳 鏁翠綋 姣涘埄鐜?閫愬 鏀瑰杽 棣栧 鍑€鍒?鍚屾瘮 澧?,1
2013/4/27,000063.SZ,涓叴閫氳 棣栧 鍑€鍒?鍚屾瘮 澧?,-1
2013/4/27,000063.SZ,涓叴閫氳 鍑€鍒?澧?鏁翠綋 姣涘埄鐜?閫愬 鏀瑰杽 ,-1
2013/4/27,000063.SZ,涓叴閫氳 浜忔崯 涓ゅ 鍚?瀹炵幇 鐩堝埄 ,1
2013/4/27,000063.SZ,涓叴閫氳 棣栧 璧?浜?璧勪骇 鍑哄敭 淇?鎵簭 ,1
2013/4/28,000063.SZ,涓叴閫氳 鍙樺崠 璧勪骇 棣栧 瀹炵幇 鎵簭 ,-1
2013/4/28,000063.SZ,涓叴閫氳 涓撳 涓?淇℃伅 瀛﹂櫌 鐮旂┒鐢?搴ц皥 ,1
2013/4/29,000063.SZ,娓ｆ墦 鑲¤瘉 璇勮 涓叴閫氳 鎸戞垬 鍏?姘村钩 鐣欐剰 涓€?璁よ喘 ,1
2013/5/2,000063.SZ,涓叴閫氳 鍔╁姏 鐢樿們 绉诲姩 杩堝叆 G 鏃朵唬 ,-1
2013/5/2,000063.SZ,涓叴閫氳 鐙 閮ㄧ讲 濂ュ湴鍒?鐢典俊 闆嗗洟 CSIMS 铻嶅悎 璇煶缃戠粶 ,1
2013/5/2,000063.SZ,灏兼棩鍒╀簹 Globacom 鍚姩 澶ц妯?缃戠粶 鎵╁ 闃挎湕 鍗庝负 涓叴 鐖辩珛淇?渚涜揣 ,1
2013/5/2,000063.SZ,涓叴閫氳 鍛?鍥涘ぇ 娑ㄩ€惧 鍑€鍒?澧為暱 ,-1
2013/5/2,000063.SZ,涓?绉诲姩 G 缁堢 鎷涙爣 缁撴灉 鍑?涓叴閫氳 澶ф定 ,1
2013/5/2,000063.SZ,涓叴閫氳 鑾?灏兼棩鍒╀簹 Globacom 浜跨編鍏?缃戠粶 鍗囩骇 鍚堝悓 ,-1
2013/5/3,000063.SZ,鎬荤粨 鍓嶆湡 缁忛獙 涓叴閫氳 绉瀬 澶囨垬 G 涓€鏈?,1
2013/5/3,000063.SZ,涓叴閫氳 鍑哄敭 瀛愬叕鍙?瀹炵幇 鎵簭 ,1
2013/5/3,000063.SZ,閲庢潙 涓叴閫氳 閲嶇敵 涔板叆 璇勭骇 鐩爣浠?鍏?,-1
2013/5/3,000063.SZ,閲庢潙 閲嶇敵 涓叴閫氳 涔板叆 璇勭骇 鐩爣浠?娓厓 ,1
2013/5/3,000063.SZ,涓叴閫氳 鑾?濂ュ湴鍒?鐢典俊 闆嗗洟 CSIMS 缃戠粶 鍗囩骇 鍚堝悓 ,1
2013/5/3,000063.SZ,涓叴閫氳 涓氱哗 鎷愮偣 纭珛 閲嶅洖 澧為暱 鍙?鏈?,1
2013/5/3,000063.SZ,涓?绉诲姩 鍚姩 G 鎷涙爣 鍗庝负 涓叴 绛変竷娆?浜у搧 鍏ュ洿 ,1
2013/5/6,000063.SZ,寰蒋 涓?涓叴閫氳 绛剧讲 涓撳埄 璁稿彲 鍗忚 ,-1
